run_id,ticker,interval,threshold,reservoir_size,spectral_radius,sparsity,input_scale,leaking_rate,ridge_alpha,washout,random_state,train_mse,train_mae,train_directional_accuracy,train_accuracy,train_buy_precision,train_buy_recall,train_sell_precision,train_sell_recall,val_mse,val_mae,val_directional_accuracy,val_accuracy,val_buy_precision,val_buy_recall,val_sell_precision,val_sell_recall,test_mse,test_mae,test_directional_accuracy,test_accuracy,test_buy_precision,test_buy_recall,test_sell_precision,test_sell_recall,prediction_path
run_1068,SPY,1d,0.1,100,0.85,0.1,0.7,0.2,300.0,30,42,0.2569892276477066,0.42676060689030204,0.6857942617214835,0.49720083974807555,0.7445759368836292,0.5268667131891137,0.7232635060639471,0.4722822174226062,0.29815846702725146,0.46909074336483714,0.6067961165048543,0.4967637540453074,0.5913312693498453,0.6541095890410958,0.74,0.3535031847133758,0.3367110726734077,0.4965400466919334,0.6,0.4661290322580645,0.7045454545454546,0.39365079365079364,0.5734265734265734,0.5466666666666666,
run_1069,SPY,1d,0.1,100,0.85,0.1,0.7,0.3,50.0,30,42,0.2502586302027789,0.41829205867382996,0.6840447865640308,0.5066480055983205,0.7477656405163853,0.5254710397766923,0.7110187110187111,0.4924406047516199,0.30155044904425854,0.46533128063069673,0.5938511326860841,0.5161812297734628,0.6143790849673203,0.6438356164383562,0.7225433526011561,0.3980891719745223,0.3545612112227386,0.5082160257042103,0.5935483870967742,0.4612903225806452,0.6868131868131868,0.3968253968253968,0.5633802816901409,0.5333333333333333,
run_1070,SPY,1d,0.1,100,0.85,0.1,0.7,0.3,75.0,30,42,0.25371866568413814,0.4220891779320797,0.6815955213435969,0.4996501049685094,0.7390873015873016,0.5198883461270063,0.711558854718982,0.48308135349172066,0.3002035866311029,0.46547995757450183,0.5970873786407767,0.511326860841424,0.6116504854368932,0.6472602739726028,0.7333333333333333,0.3853503184713376,0.35067200920340014,0.5067581633470821,0.5935483870967742,0.45483870967741935,0.6927374301675978,0.39365079365079364,0.5627240143369175,0.5233333333333333,
run_1071,SPY,1d,0.1,100,0.85,0.1,0.7,0.3,100.0,30,42,0.2561232126970484,0.4247176260262523,0.6773967809657103,0.49370188943317006,0.7351190476190477,0.5170969993021632,0.7086021505376344,0.4744420446364291,0.299428959994751,0.46576552423859063,0.5938511326860841,0.511326860841424,0.6096774193548387,0.6472602739726028,0.7423312883435583,0.3853503184713376,0.34842962365182323,0.5058775106197781,0.5903225806451613,0.4483870967741935,0.6888888888888889,0.39365079365079364,0.5583941605839416,0.51,
run_1072,SPY,1d,0.1,100,0.85,0.1,0.7,0.3,150.0,30,42,0.25940498913097426,0.4283338401642791,0.672148355493352,0.48530440867739677,0.7337337337337337,0.5115143056524774,0.7101769911504425,0.46220302375809935,0.29862812595366894,0.4665601102204625,0.6003236245954693,0.5032362459546925,0.6111111111111112,0.6404109589041096,0.7329192546583851,0.37579617834394907,0.34596591144317995,0.5049802855614205,0.5838709677419355,0.4483870967741935,0.6944444444444444,0.3968253968253968,0.5588235294117647,0.5066666666666667,
run_1073,SPY,1d,0.1,100,0.85,0.1,0.7,0.3,200.0,30,42,0.2616588232865358,0.4308489016624673,0.6696990902729181,0.480405878236529,0.7316582914572864,0.5080251221214236,0.7113866967305524,0.45428365730741543,0.29830160061970434,0.467443993857544,0.6035598705501618,0.5032362459546925,0.6091205211726385,0.6404109589041096,0.7375,0.37579617834394907,0.34466755398131427,0.5044888298017376,0.5806451612903226,0.4435483870967742,0.6983240223463687,0.3968253968253968,0.5580524344569289,0.49666666666666665,
run_1074,SPY,1d,0.1,100,0.85,0.1,0.7,0.3,300.0,30,42,0.26477049115381784,0.4343423188685341,0.6648005598320503,0.4688593421973408,0.7412371134020619,0.5017445917655269,0.7107728337236534,0.43700503959683223,0.29826188863199576,0.46914821550507385,0.5954692556634305,0.49514563106796117,0.6098360655737705,0.636986301369863,0.7450980392156863,0.3630573248407643,0.34339022820259174,0.5040786866115461,0.5758064516129032,0.4338709677419355,0.6910112359550562,0.3904761904761905,0.5555555555555556,0.48333333333333334,
run_1075,SPY,1d,0.1,100,0.85,0.1,0.7,0.4,50.0,30,42,0.25724013010485447,0.4255275556560306,0.6682995101469559,0.4842547235829251,0.7366255144032922,0.49965108164689465,0.6986155484558041,0.4722822174226062,0.3007117888971383,0.46552537358900953,0.598705501618123,0.5032362459546925,0.6105610561056105,0.6335616438356164,0.7289156626506024,0.3853503184713376,0.35636140783810566,0.511389670188728,0.5758064516129032,0.4290322580645161,0.6813186813186813,0.39365079365079364,0.5426356589147286,0.4666666666666667,
run_1076,SPY,1d,0.1,100,0.85,0.1,0.7,0.4,75.0,30,42,0.2602704388807241,0.4287663876098377,0.6634009797060881,0.4800559832050385,0.7296747967479674,0.5010467550593162,0.6956521739130435,0.4607631389488841,0.2999726763204875,0.4661329033558818,0.5970873786407767,0.49838187702265374,0.6105610561056105,0.6335616438356164,0.7283950617283951,0.37579617834394907,0.3535977253183321,0.5102355232452892,0.5790322580645161,0.432258064516129,0.6868131868131868,0.3968253968253968,0.55078125,0.47,
run_1077,SPY,1d,0.1,100,0.85,0.1,0.7,0.4,100.0,30,42,0.26241192837439065,0.4311021348691968,0.6609517144856543,0.47655703289013296,0.7293997965412004,0.5003489183531054,0.6992230854605993,0.4535637149028078,0.29962548834000285,0.46676373970249163,0.5938511326860841,0.5,0.609271523178808,0.6301369863013698,0.75,0.3821656050955414,0.35195730092848426,0.5095625255853602,0.5774193548387097,0.4338709677419355,0.6793478260869565,0.3968253968253968,0.5482625482625483,0.47333333333333333,
