run_id,ticker,interval,threshold,reservoir_size,spectral_radius,sparsity,input_scale,leaking_rate,ridge_alpha,washout,random_state,train_mse,train_mae,train_directional_accuracy,train_accuracy,train_buy_precision,train_buy_recall,train_sell_precision,train_sell_recall,val_mse,val_mae,val_directional_accuracy,val_accuracy,val_buy_precision,val_buy_recall,val_sell_precision,val_sell_recall,test_mse,test_mae,test_directional_accuracy,test_accuracy,test_buy_precision,test_buy_recall,test_sell_precision,test_sell_recall,prediction_path
run_0001,SPY,1d,0.2,20,0.9,0.1,0.5,0.3,1.0,30,42,0.2612132156505207,0.42797994486018537,0.6623512946116166,0.33170048985304407,0.8381877022653722,0.3614794138171668,0.7328519855595668,0.29229661627069836,0.30503331580913234,0.46839553923272725,0.5857605177993528,0.39967637540453077,0.6651982378854625,0.5171232876712328,0.7946428571428571,0.28343949044585987,0.3560562580839765,0.5055475000843054,0.5693548387096774,0.2854838709677419,0.75,0.2761904761904762,0.5116279069767442,0.29333333333333333,
